	FP3194  TIM-JPL 42cm-1 LPE	03 Aug 2022		
276.424231	0.005494151071			
276.486728	0.005837058485			
276.549225	0.005543622125			
276.611722	0.004006716698			
276.674219	0.003380576867			
276.736716	0.005697271603			
276.799213	0.008249645705			
276.86171	0.009790207389			
276.924207	0.00984420961			
276.986704	0.00868904278			
277.049201	0.007458897994			
277.111698	0.007649781468			
277.174195	0.009146568062			
277.236692	0.01049604733			
277.299189	0.01133224504			
277.361686	0.01176119389			
277.424183	0.01126012444			
277.48668	0.009235478488			
277.549177	0.005998593369			
277.611674	0.003661922714			
277.674171	0.006296945195			
277.736668	0.008500698213			
277.799165	0.009028816635			
277.861662	0.008808990812			
277.924159	0.009919470437			
277.986656	0.01121813068			
278.049153	0.01111341991			
278.11165	0.009536765632			
278.174147	0.00742785462			
278.236644	0.006484747403			
278.299141	0.007256661004			
278.361638	0.008444645742			
278.424135	0.009267140977			
278.486632	0.009467556123			
278.549129	0.009320957774			
278.611626	0.009551665404			
278.674123	0.01063767439			
278.73662	0.01161327956			
278.799117	0.01150678212			
278.861614	0.01082970917			
278.924111	0.0108174459			
278.986608	0.01137849191			
279.049105	0.01139841828			
279.111602	0.01048687113			
279.174099	0.009990119848			
279.236596	0.01090120713			
279.299093	0.01113902073			
279.36159	0.009618468046			
279.424087	0.006957818085			
279.486584	0.005639965215			
279.549081	0.005365838806			
279.611578	0.005695504753			
279.674075	0.00581053814			
279.736572	0.005437717922			
279.799069	0.005307265547			
279.861566	0.005703612074			
279.924063	0.006291561128			
279.98656	0.006601402048			
